date,btc_close,composite_score,target_btc_exposure_pct,red_count,green_count,signal,dca_percentile,dca_multiplier,dca_buy_factor,reserve_balance
2023-10-05,27414.59,34.14,83.0,0,1,HOLD,33.3,1.0,1.0,0.0
2023-10-06,27946.61,37.07,78.5,0,1,HOLD,40.4,1.0,1.0,0.0
2023-10-07,27973.69,34.66,82.3,0,1,HOLD,34.9,1.0,1.0,0.0
2023-10-08,27933.57,36.53,79.4,0,1,HOLD,39.0,1.0,1.0,0.0
2023-10-09,27598.77,34.42,82.6,0,1,HOLD,34.4,1.0,1.0,0.0
2023-10-10,27395.4,35.83,80.5,0,1,HOLD,37.9,1.0,1.0,0.0
2023-10-11,26871.21,33.19,84.3,0,1,HOLD,30.8,1.0,1.0,0.0
2023-10-12,26756.23,34.35,82.7,0,1,HOLD,34.1,1.0,1.0,0.0
2023-10-13,26862.9,32.65,85.0,0,1,ACCUMULATE,29.0,1.25,1.25,0.0
2023-10-14,26854.52,35.24,81.4,0,1,ACCUMULATE,37.1,1.25,1.25,0.0
2023-10-15,27177.41,33.23,84.2,0,1,ACCUMULATE,31.0,1.25,1.25,0.0
2023-10-16,28518.37,38.27,76.4,0,1,ACCUMULATE,43.7,1.25,1.25,0.0
2023-10-17,28409.46,35.88,80.4,0,1,ACCUMULATE,38.4,1.25,1.25,0.0
2023-10-18,28328.07,37.46,77.8,0,1,ACCUMULATE,41.8,1.25,1.25,0.0
2023-10-19,28733.78,36.23,79.9,0,1,ACCUMULATE,39.2,1.25,1.25,0.0
2023-10-20,29684.37,39.78,73.5,0,1,ACCUMULATE,47.6,1.25,1.25,0.0
2023-10-21,29924.08,38.72,75.5,0,1,ACCUMULATE,44.6,1.25,1.25,0.0
2023-10-22,30001.44,40.93,71.2,0,1,ACCUMULATE,50.2,1.25,1.25,0.0
2023-10-23,33084.08,44.96,62.3,1,0,ACCUMULATE,60.8,1.25,1.25,0.0
2023-10-24,33923.52,47.74,55.6,1,0,ACCUMULATE,69.7,1.25,1.25,0.0
2023-10-25,34503.4,47.79,55.5,1,0,ACCUMULATE,69.9,1.25,1.25,0.0
2023-10-26,34157.06,48.33,54.2,1,0,ACCUMULATE,71.3,1.25,1.25,0.0
2023-10-27,33907.7,47.24,56.9,1,0,ACCUMULATE,67.7,1.25,1.25,0.0
2023-10-28,34090.05,47.73,55.7,1,0,ACCUMULATE,69.5,1.25,1.25,0.0
2023-10-29,34535.38,48.01,55.0,1,0,ACCUMULATE,70.2,1.25,1.25,0.0
2023-10-30,34494.56,49.11,52.2,1,0,ACCUMULATE,72.9,1.25,1.25,0.0
2023-10-31,34657.73,48.2,54.5,1,0,ACCUMULATE,70.8,1.25,1.25,0.0
2023-11-01,35439.76,49.84,50.4,1,0,ACCUMULATE,74.5,1.25,1.25,0.0
2023-11-02,34947.15,47.92,55.2,1,0,ACCUMULATE,69.8,1.25,1.25,0.0
2023-11-03,34732.28,49.72,50.7,1,0,ACCUMULATE,74.2,1.25,1.25,0.0
2023-11-04,35086.09,49.12,52.2,1,0,DERISK,72.7,0.75,0.75,0.25
2023-11-05,35039.47,48.91,52.7,1,0,DERISK,72.3,0.75,0.75,0.5
2023-11-06,35054.59,47.89,55.2,1,0,DERISK,69.5,0.75,0.75,0.75
2023-11-07,35421.85,50.16,49.6,1,0,DERISK,74.9,0.75,0.75,1.0
2023-11-08,35638.33,49.19,52.0,1,0,DERISK,72.7,0.75,0.75,1.25
2023-11-09,36704.14,52.01,45.0,1,0,DERISK,77.5,0.75,0.75,1.5
2023-11-10,37321.51,51.89,45.3,1,0,DERISK,77.1,0.75,0.75,1.75
2023-11-11,37142.22,52.7,43.3,1,0,DERISK,78.1,0.75,0.75,2.0
2023-11-12,37079.76,49.98,50.1,1,0,DERISK,74.4,0.75,0.75,2.25
2023-11-13,36482.51,51.05,47.4,1,0,DERISK,75.9,0.75,0.75,2.5
2023-11-14,35551.21,49.4,51.5,1,0,DERISK,72.9,0.75,0.75,2.75
2023-11-15,37884.19,53.08,42.4,1,0,DERISK,78.6,0.75,0.75,3.0
2023-11-16,36162.42,49.98,50.0,1,0,DERISK,74.2,0.75,0.75,3.25
2023-11-17,36626.32,51.65,45.9,1,0,DERISK,76.5,0.75,0.75,3.5
2023-11-18,36591.19,51.36,46.6,1,0,DERISK,76.2,0.75,0.75,3.75
2023-11-19,37388.64,53.26,41.9,1,0,DERISK,78.7,0.75,0.75,4.0
2023-11-20,37476.66,51.62,46.0,1,0,DERISK,76.3,0.75,0.75,4.25
2023-11-21,35758.72,50.69,48.3,1,0,DERISK,74.9,0.75,0.75,4.5
2023-11-22,37424.2,51.43,46.4,1,0,DERISK,76.1,0.75,0.75,4.75
2023-11-23,37299.18,53.3,41.8,1,0,DERISK,78.8,0.75,0.75,5.0
2023-11-24,37737.05,52.32,44.2,1,0,DERISK,77.4,0.75,0.75,5.25
2023-11-25,37801.92,53.05,42.4,1,0,DERISK,78.3,0.75,0.75,5.5
2023-11-26,37460.21,50.77,48.1,1,0,DERISK,74.9,0.75,0.75,5.75
2023-11-27,37246.29,51.96,45.1,1,0,DERISK,76.8,0.75,0.75,6.0
2023-11-28,37836.63,50.92,47.7,1,0,DERISK,74.9,0.75,0.75,6.25
2023-11-29,37861.9,52.15,44.6,1,0,DERISK,77.1,0.75,0.75,6.5
2023-11-30,37729.58,52.09,44.8,1,0,DERISK,77.0,0.75,0.75,6.75
2023-12-01,38699.84,53.02,42.5,1,0,DERISK,78.2,0.75,0.75,7.0
2023-12-02,39469.35,54.18,39.7,1,0,DERISK,79.4,0.75,0.75,7.25
2023-12-03,39980.93,55.7,36.1,1,0,DERISK,80.2,0.75,0.75,7.5
2023-12-04,41984.41,57.32,32.5,2,0,DERISK,81.8,0.75,0.75,7.75
2023-12-05,44089.06,59.54,27.8,2,0,DERISK,83.6,0.75,0.75,8.0
2023-12-06,43771.01,57.5,32.1,2,0,DERISK,81.9,0.75,0.75,8.25
2023-12-07,43285.02,58.86,29.2,2,0,DERISK,83.0,0.75,0.75,8.5
2023-12-08,44186.18,59.54,27.8,2,0,DERISK,83.6,0.75,0.75,8.75
2023-12-09,43723.0,59.21,28.5,2,0,DERISK,83.2,0.75,0.75,9.0
2023-12-10,43791.67,58.77,29.4,2,0,DERISK,82.7,0.75,0.75,9.25
2023-12-11,41235.58,56.19,35.0,2,0,DERISK,80.4,0.75,0.75,9.5
2023-12-12,41472.94,55.82,35.9,2,0,DERISK,79.9,0.75,0.75,9.75
2023-12-13,42887.55,57.77,31.5,2,0,DERISK,81.8,0.75,0.75,10.0
2023-12-14,43030.6,57.42,32.3,2,0,DERISK,81.4,0.75,0.75,10.25
2023-12-15,41939.16,57.17,32.8,2,0,DERISK,81.1,0.75,0.75,10.5
2023-12-16,42243.26,56.11,35.2,2,0,DERISK,80.0,0.75,0.75,10.75
2023-12-17,41349.42,57.2,32.7,2,0,DERISK,81.2,0.75,0.75,11.0
2023-12-18,42650.27,57.38,32.4,2,0,DERISK,81.4,0.75,0.75,11.25
2023-12-19,42268.08,57.47,32.1,2,0,DERISK,81.5,0.75,0.75,11.5
2023-12-20,43669.91,57.62,31.8,2,0,DERISK,81.6,0.75,0.75,11.75
2023-12-21,43875.01,59.53,27.8,2,0,DERISK,83.5,0.75,0.75,12.0
2023-12-22,44008.04,58.34,30.3,2,0,DERISK,82.3,0.75,0.75,12.25
2023-12-23,43732.75,59.38,28.1,2,0,DERISK,83.4,0.75,0.75,12.5
2023-12-24,43023.12,56.64,34.0,2,0,DERISK,80.1,0.75,0.75,12.75
2023-12-25,43593.79,58.13,30.7,2,0,DERISK,82.0,0.75,0.75,13.0
2023-12-26,42517.32,55.55,36.5,2,0,DERISK,78.4,0.75,0.75,13.25
2023-12-27,43469.34,57.21,32.7,2,0,DERISK,80.7,0.75,0.75,13.5
2023-12-28,42588.94,56.22,34.9,2,0,DERISK,79.5,0.75,0.75,13.75
2023-12-29,42073.59,56.44,34.4,2,0,DERISK,79.7,0.75,0.75,14.0
2023-12-30,42146.03,55.84,35.8,2,0,DERISK,78.8,0.75,0.75,14.25
2023-12-31,42280.14,57.2,32.7,2,0,DERISK,80.6,0.75,0.75,14.5
2024-01-01,44197.61,57.18,32.8,2,0,DERISK,80.4,0.75,0.75,14.75
2024-01-02,44970.34,59.6,27.7,2,0,DERISK,83.6,0.75,0.75,15.0
2024-01-03,42854.08,57.05,33.1,2,0,DERISK,80.1,0.75,0.75,15.25
2024-01-04,44194.38,58.13,30.7,2,0,DERISK,81.9,0.75,0.75,15.5
2024-01-05,44178.89,57.13,32.9,2,0,DERISK,80.1,0.75,0.75,15.75
2024-01-06,43988.33,57.07,33.0,2,0,DERISK,79.9,0.75,0.75,16.0
2024-01-07,43950.84,56.45,34.4,2,0,DERISK,79.2,0.75,0.75,16.25
2024-01-08,46988.14,61.47,24.1,2,0,DERISK,84.5,0.75,0.75,16.5
2024-01-09,46123.0,59.41,28.1,2,0,DERISK,83.2,0.75,0.75,16.75
2024-01-10,46667.48,61.96,23.2,2,0,DERISK,84.5,0.75,0.75,17.0
2024-01-11,46353.15,60.34,26.2,2,0,DERISK,83.8,0.75,0.75,17.25
2024-01-12,42776.42,57.22,32.7,2,0,DERISK,80.3,0.75,0.75,17.5
2024-01-13,42839.19,54.89,38.0,2,0,DERISK,76.9,0.75,0.75,17.75
2024-01-14,41704.39,54.5,38.9,1,0,DERISK,76.6,0.75,0.75,18.0
2024-01-15,42491.26,50.28,49.3,0,0,DERISK,70.8,0.75,0.75,18.25
2024-01-16,43130.88,52.16,44.6,1,0,DERISK,74.0,0.75,0.75,18.5
2024-01-17,42739.27,50.83,47.9,1,0,DERISK,71.4,0.75,0.75,18.75
2024-01-18,41286.68,50.37,49.1,0,0,DERISK,70.6,0.75,0.75,19.0
2024-01-19,41625.47,49.62,51.0,0,0,HOLD,69.0,1.0,1.0,19.0
2024-01-20,41677.08,50.96,47.6,0,0,HOLD,71.8,1.0,1.0,19.0
2024-01-21,41570.17,49.83,50.4,0,0,HOLD,69.5,1.0,1.0,19.0
2024-01-22,39523.63,47.24,56.9,0,0,HOLD,61.8,1.0,1.0,19.0
2024-01-23,39876.44,45.72,60.5,0,0,HOLD,58.1,1.0,1.0,19.0
2024-01-24,40078.62,48.6,53.5,0,0,HOLD,66.4,1.0,1.0,19.0
2024-01-25,39941.74,46.06,59.7,0,0,HOLD,58.9,1.0,1.0,19.0
2024-01-26,41816.55,50.43,48.9,0,0,HOLD,70.7,1.0,1.0,19.0
2024-01-27,42124.02,48.87,52.8,0,0,HOLD,67.0,1.0,1.0,19.0
2024-01-28,42028.92,50.23,49.4,0,0,HOLD,70.3,1.0,1.0,19.0
2024-01-29,43302.28,50.45,48.9,0,0,HOLD,70.8,1.0,1.0,19.0
2024-01-30,42943.64,50.85,47.9,0,0,HOLD,71.4,1.0,1.0,19.0
2024-01-31,42555.08,49.88,50.3,0,0,HOLD,69.4,1.0,1.0,19.0
2024-02-01,43073.2,52.79,43.1,0,0,HOLD,74.8,1.0,1.0,19.0
2024-02-02,43181.71,50.42,48.9,0,0,HOLD,70.4,1.0,1.0,19.0
2024-02-03,42999.52,51.52,46.2,0,0,HOLD,72.5,1.0,1.0,19.0
2024-02-04,42570.21,49.82,50.4,0,0,HOLD,68.8,1.0,1.0,19.0
2024-02-05,42664.56,51.21,47.0,0,0,HOLD,72.0,1.0,1.0,19.0
2024-02-06,43091.51,50.12,49.7,0,0,HOLD,69.7,1.0,1.0,19.0
2024-02-07,44339.04,52.01,45.0,0,0,HOLD,73.7,1.0,1.0,19.0
2024-02-08,45304.61,53.06,42.4,1,0,HOLD,75.3,1.0,1.0,19.0
2024-02-09,47154.23,55.47,36.7,1,0,HOLD,77.1,1.0,1.0,19.0
2024-02-10,47768.12,54.52,38.9,1,0,DERISK,76.6,0.75,0.75,19.25
2024-02-11,48311.16,57.71,31.6,1,0,DERISK,81.1,0.75,0.75,19.5
2024-02-12,49942.97,57.89,31.2,1,0,DERISK,81.2,0.75,0.75,19.75
2024-02-13,49733.11,58.6,29.7,1,0,DERISK,82.0,0.75,0.75,20.0
2024-02-14,51844.19,60.51,25.9,1,0,DERISK,83.9,0.75,0.75,20.25
2024-02-15,51934.57,60.04,26.8,1,0,DERISK,83.6,0.75,0.75,20.5
2024-02-16,52163.28,60.25,26.4,1,0,DERISK,83.6,0.75,0.75,20.75
2024-02-17,51668.78,59.2,28.5,1,0,DERISK,82.5,0.75,0.75,21.0
2024-02-18,52139.33,59.55,27.8,1,0,DERISK,83.2,0.75,0.75,21.25
2024-02-19,51781.22,60.09,26.7,1,0,DERISK,83.6,0.75,0.75,21.5
2024-02-20,52269.59,59.86,27.2,1,0,DERISK,83.4,0.75,0.75,21.75
2024-02-21,51854.36,59.57,27.8,1,0,DERISK,83.0,0.75,0.75,22.0
2024-02-22,51263.67,59.47,28.0,1,0,DERISK,82.7,0.75,0.75,22.25
2024-02-23,50744.07,58.62,29.7,1,0,DERISK,81.4,0.75,0.75,22.5
2024-02-24,51574.61,59.96,27.0,1,0,DERISK,83.4,0.75,0.75,22.75
2024-02-25,51727.63,59.64,27.6,1,0,DERISK,83.0,0.75,0.75,23.0
2024-02-26,54518.58,61.75,23.6,1,0,DERISK,84.5,0.75,0.75,23.25
2024-02-27,57071.6,65.01,18.2,2,0,DERISK,86.6,0.75,0.75,23.5
2024-02-28,62507.1,67.44,14.9,2,0,DERISK,88.0,0.75,0.75,23.75
2024-02-29,61179.58,67.44,14.9,2,0,DERISK,88.0,0.75,0.75,24.0
2024-03-01,62431.25,66.87,15.6,2,0,DERISK,87.6,0.75,0.75,24.25
2024-03-02,62038.39,67.76,14.5,2,0,DERISK,88.0,0.75,0.75,24.5
2024-03-03,63149.43,67.8,14.4,2,0,DERISK,88.0,0.75,0.75,24.75
2024-03-04,68338.64,73.69,8.6,3,0,STRONG_SELL,90.2,0.5,0.5,25.25
2024-03-05,63804.11,70.42,11.5,3,0,STRONG_SELL,89.1,0.5,0.5,25.75
2024-03-06,66115.57,72.53,9.5,3,0,STRONG_SELL,89.9,0.5,0.5,26.25
2024-03-07,66928.15,72.92,9.2,3,0,STRONG_SELL,90.0,0.5,0.5,26.75
2024-03-08,68269.39,73.24,8.9,3,0,STRONG_SELL,90.1,0.5,0.5,27.25
2024-03-09,68446.32,73.02,9.1,3,0,STRONG_SELL,89.9,0.5,0.5,27.75
2024-03-10,69023.53,73.87,8.4,3,0,STRONG_SELL,90.2,0.5,0.5,28.25
2024-03-11,72095.86,75.36,7.3,3,0,STRONG_SELL,90.4,0.5,0.5,28.75
2024-03-12,71449.5,74.75,7.8,3,0,STRONG_SELL,90.2,0.5,0.5,29.25
2024-03-13,73118.09,75.41,7.3,3,0,STRONG_SELL,90.4,0.5,0.5,29.75
2024-03-14,71366.96,72.51,9.5,3,0,STRONG_SELL,89.4,0.5,0.5,30.0
2024-03-15,69497.39,72.38,9.6,3,0,STRONG_SELL,89.3,0.5,0.5,30.0
2024-03-16,65260.55,69.64,12.3,3,0,STRONG_SELL,87.8,0.5,0.5,30.0
2024-03-17,68364.45,71.67,10.3,3,0,STRONG_SELL,89.0,0.5,0.5,30.0
2024-03-18,67609.44,68.59,13.5,2,0,STRONG_SELL,87.3,0.5,0.5,30.0
2024-03-19,61924.02,65.3,17.8,1,0,STRONG_SELL,85.5,0.5,0.5,30.0
2024-03-20,67857.3,67.26,15.1,2,0,STRONG_SELL,86.6,0.5,0.5,30.0
2024-03-21,65493.22,66.29,16.4,2,0,STRONG_SELL,86.1,0.5,0.5,30.0
2024-03-22,63816.99,66.06,16.7,1,0,STRONG_SELL,86.0,0.5,0.5,30.0
2024-03-23,64004.42,67.2,15.2,1,0,STRONG_SELL,86.6,0.5,0.5,30.0
2024-03-24,67208.33,67.36,15.0,2,0,STRONG_SELL,86.7,0.5,0.5,30.0
2024-03-25,69892.26,69.36,12.6,3,0,STRONG_SELL,87.7,0.5,0.5,30.0
2024-03-26,69990.22,69.04,13.0,3,0,DERISK,87.4,0.75,0.75,30.0
2024-03-27,69434.46,69.76,12.2,3,0,DERISK,87.7,0.75,0.75,30.0
2024-03-28,70789.57,69.65,12.3,3,0,DERISK,87.7,0.75,0.75,30.0
2024-03-29,69903.72,69.84,12.1,3,0,DERISK,87.8,0.75,0.75,30.0
2024-03-30,69629.99,68.64,13.4,3,0,DERISK,87.0,0.75,0.75,30.0
2024-03-31,71312.91,70.25,11.7,3,0,DERISK,88.3,0.75,0.75,30.0
2024-04-01,69686.37,68.37,13.7,3,0,DERISK,86.8,0.75,0.75,30.0
2024-04-02,65466.81,65.19,18.0,2,0,DERISK,84.4,0.75,0.75,30.0
2024-04-03,65986.11,65.71,17.2,2,0,DERISK,84.9,0.75,0.75,30.0
2024-04-04,68523.79,67.68,14.6,3,0,DERISK,86.3,0.75,0.75,30.0
2024-04-05,67860.53,67.55,14.7,3,0,DERISK,86.2,0.75,0.75,30.0
2024-04-06,68913.79,69.06,12.9,3,0,DERISK,87.1,0.75,0.75,30.0
2024-04-07,69357.32,68.64,13.4,3,0,DERISK,86.8,0.75,0.75,30.0
2024-04-08,71629.36,69.58,12.4,3,0,DERISK,87.4,0.75,0.75,30.0
2024-04-09,69129.48,68.1,14.1,3,0,DERISK,86.4,0.75,0.75,30.0
2024-04-10,70628.54,68.18,14.0,3,0,DERISK,86.4,0.75,0.75,30.0
2024-04-11,70026.43,67.49,14.8,3,0,DERISK,85.8,0.75,0.75,30.0
2024-04-12,67158.3,66.38,16.3,2,0,DERISK,84.9,0.75,0.75,30.0
2024-04-13,64021.36,63.82,20.1,2,0,DERISK,82.4,0.75,0.75,30.0
2024-04-14,65765.64,63.9,19.9,2,0,DERISK,82.4,0.75,0.75,30.0
2024-04-15,63447.27,60.23,26.4,0,0,DERISK,80.2,0.75,0.75,30.0
2024-04-16,63824.7,58.51,29.9,0,0,DERISK,77.6,0.75,0.75,30.0
2024-04-17,61283.74,57.57,31.9,0,0,DERISK,76.3,0.75,0.75,30.0
2024-04-18,63511.2,58.89,29.1,0,0,DERISK,78.2,0.75,0.75,30.0
2024-04-19,63848.26,56.04,35.3,0,0,DERISK,73.5,0.75,0.75,30.0
2024-04-20,64979.21,56.63,34.0,1,0,DERISK,74.4,0.75,0.75,30.0
2024-04-21,64955.82,57.68,31.7,1,0,DERISK,76.4,0.75,0.75,30.0
2024-04-22,66854.24,59.0,28.9,1,0,DERISK,78.4,0.75,0.75,30.0
2024-04-23,66415.06,58.74,29.4,1,0,DERISK,77.9,0.75,0.75,30.0
2024-04-24,64263.95,55.96,35.5,0,0,DERISK,73.0,0.75,0.75,30.0
2024-04-25,64488.49,56.28,34.8,0,0,DERISK,73.8,0.75,0.75,30.0
2024-04-26,63750.63,55.25,37.2,0,0,DERISK,71.8,0.75,0.75,30.0
2024-04-27,63434.44,55.69,36.2,0,0,DERISK,72.3,0.75,0.75,30.0
2024-04-28,63111.34,54.15,39.8,0,1,DERISK,71.0,0.75,0.75,30.0
2024-04-29,63847.54,54.73,38.4,0,0,DERISK,71.4,0.75,0.75,30.0
2024-04-30,60633.97,50.3,49.3,0,1,HOLD,65.3,1.0,1.0,30.0
2024-05-01,58277.44,50.24,49.4,0,0,HOLD,65.1,1.0,1.0,30.0
2024-05-02,59083.85,49.28,51.8,0,1,HOLD,62.4,1.0,1.0,30.0
2024-05-03,62917.45,54.24,39.5,0,0,HOLD,71.2,1.0,1.0,30.0
2024-05-04,63904.51,53.91,40.3,0,0,HOLD,70.5,1.0,1.0,30.0
2024-05-05,64037.5,54.09,39.9,0,1,HOLD,70.8,1.0,1.0,30.0
2024-05-06,63168.44,51.77,45.6,0,1,HOLD,67.6,1.0,1.0,30.0
2024-05-07,62323.36,52.25,44.4,0,1,HOLD,68.6,1.0,1.0,30.0
2024-05-08,61179.81,51.15,47.1,0,0,HOLD,66.6,1.0,1.0,30.0
2024-05-09,63077.18,53.49,41.4,0,0,HOLD,70.4,1.0,1.0,30.0
2024-05-10,60790.82,50.99,47.5,0,0,HOLD,66.2,1.0,1.0,30.0
2024-05-11,60823.19,51.23,46.9,0,1,HOLD,66.6,1.0,1.0,30.0
2024-05-12,61459.22,51.32,46.7,0,0,HOLD,66.7,1.0,1.0,30.0
2024-05-13,62932.29,52.71,43.3,0,1,HOLD,69.0,1.0,1.0,30.0
2024-05-14,61548.48,51.1,47.3,0,0,HOLD,66.2,1.0,1.0,30.0
2024-05-15,66245.16,55.69,36.2,0,0,HOLD,72.3,1.0,1.0,30.0
2024-05-16,65250.53,54.45,39.1,0,0,HOLD,71.1,1.0,1.0,30.0
2024-05-17,67051.35,55.7,36.1,0,0,HOLD,72.4,1.0,1.0,30.0
2024-05-18,66927.56,55.72,36.1,0,0,HOLD,72.4,1.0,1.0,30.0
2024-05-19,66268.25,56.0,35.4,0,0,HOLD,73.0,1.0,1.0,30.0
2024-05-20,71430.23,59.95,27.0,2,0,HOLD,79.9,1.0,1.0,30.0
2024-05-21,70141.17,59.5,27.9,2,0,HOLD,79.0,1.0,1.0,30.0
2024-05-22,69123.56,58.63,29.7,0,0,DERISK,77.5,0.75,0.75,30.0
2024-05-23,67946.35,57.73,31.6,0,0,DERISK,76.2,0.75,0.75,30.0
2024-05-24,68548.33,57.97,31.1,0,0,DERISK,76.4,0.75,0.75,30.0
2024-05-25,69288.95,58.88,29.2,0,0,DERISK,77.9,0.75,0.75,30.0
2024-05-26,68488.29,56.65,34.0,0,0,DERISK,73.9,0.75,0.75,30.0
2024-05-27,69386.83,57.23,32.7,0,0,DERISK,75.0,0.75,0.75,30.0
2024-05-28,68330.84,55.87,35.7,0,0,DERISK,72.2,0.75,0.75,30.0
2024-05-29,67576.81,54.88,38.0,0,1,DERISK,70.6,0.75,0.75,30.0
2024-05-30,68346.19,56.02,35.4,0,0,DERISK,72.5,0.75,0.75,30.0
2024-05-31,67482.25,55.29,37.1,0,0,DERISK,70.8,0.75,0.75,30.0
2024-06-01,67721.6,55.23,37.2,0,0,DERISK,70.6,0.75,0.75,30.0
2024-06-02,67738.74,55.8,35.9,0,0,DERISK,71.7,0.75,0.75,30.0
2024-06-03,68799.6,55.52,36.5,0,0,DERISK,71.0,0.75,0.75,30.0
2024-06-04,70548.51,56.46,34.4,0,0,DERISK,73.4,0.75,0.75,30.0
2024-06-05,71117.68,57.2,32.7,0,0,DERISK,74.8,0.75,0.75,30.0
2024-06-06,70772.35,56.83,33.6,0,0,DERISK,73.8,0.75,0.75,30.0
2024-06-07,69330.51,56.47,34.4,0,0,DERISK,73.2,0.75,0.75,30.0
2024-06-08,69303.58,55.96,35.5,0,0,DERISK,72.0,0.75,0.75,30.0
2024-06-09,69639.42,55.85,35.8,0,0,DERISK,71.6,0.75,0.75,30.0
2024-06-10,69505.57,54.67,38.5,0,1,DERISK,69.6,0.75,0.75,30.0
2024-06-11,67319.41,53.74,40.8,0,0,DERISK,68.6,0.75,0.75,30.0
2024-06-12,68247.0,54.22,39.6,0,0,DERISK,69.2,0.75,0.75,30.0
2024-06-13,66742.54,52.32,44.2,0,1,HOLD,66.6,1.0,1.0,30.0
2024-06-14,66006.13,52.05,44.9,0,0,HOLD,66.1,1.0,1.0,30.0
2024-06-15,66188.81,52.94,42.7,0,0,HOLD,67.4,1.0,1.0,30.0
2024-06-16,66631.59,52.76,43.1,0,0,HOLD,67.1,1.0,1.0,30.0
2024-06-17,66481.73,51.61,46.0,0,0,HOLD,64.9,1.0,1.0,30.0
2024-06-18,65158.02,50.19,49.5,0,0,HOLD,62.3,1.0,1.0,30.0
2024-06-19,64950.82,49.56,51.1,0,0,HOLD,60.8,1.0,1.0,30.0
2024-06-20,64847.89,49.87,50.3,0,0,HOLD,61.7,1.0,1.0,30.0
2024-06-21,64119.34,49.43,51.4,0,0,HOLD,60.5,1.0,1.0,30.0
2024-06-22,64250.18,47.81,55.5,0,1,HOLD,57.4,1.0,1.0,30.0
2024-06-23,63181.02,48.31,54.2,0,0,HOLD,58.4,1.0,1.0,30.0
2024-06-24,60270.95,43.69,65.3,0,1,HOLD,47.5,1.0,1.0,30.0
2024-06-25,61796.56,43.98,64.6,0,1,HOLD,48.2,1.0,1.0,30.0
2024-06-26,60824.43,44.0,64.6,0,1,HOLD,48.4,1.0,1.0,30.0
2024-06-27,61630.1,44.31,63.9,0,1,HOLD,49.3,1.0,1.0,30.0
2024-06-28,60324.3,44.41,63.6,0,0,HOLD,49.3,1.0,1.0,30.0
2024-06-29,60905.3,43.16,66.5,0,1,HOLD,46.4,1.0,1.0,30.0
2024-06-30,62685.88,45.41,61.3,0,0,HOLD,52.1,1.0,1.0,30.0
2024-07-01,62841.27,46.22,59.4,0,0,HOLD,54.2,1.0,1.0,30.0
2024-07-02,62044.48,45.08,62.1,0,0,HOLD,51.0,1.0,1.0,30.0
2024-07-03,60157.2,43.05,66.7,0,1,HOLD,46.1,1.0,1.0,30.0
2024-07-04,57041.11,39.92,73.3,0,1,HOLD,40.0,1.0,1.0,30.0
2024-07-05,56646.24,41.25,70.6,0,0,HOLD,42.5,1.0,1.0,30.0
2024-07-06,58255.65,41.66,69.7,0,1,HOLD,43.1,1.0,1.0,30.0
2024-07-07,55866.6,40.38,72.3,0,0,HOLD,40.9,1.0,1.0,30.0
2024-07-08,56709.76,40.03,73.1,0,0,HOLD,40.2,1.0,1.0,30.0
2024-07-09,58047.2,39.66,73.8,0,1,HOLD,39.3,1.0,1.0,30.0
2024-07-10,57725.78,39.68,73.7,0,1,HOLD,39.5,1.0,1.0,30.0
2024-07-11,57348.75,39.7,73.7,0,0,HOLD,39.5,1.0,1.0,30.0
2024-07-12,57913.68,40.5,72.1,0,0,HOLD,41.6,1.0,1.0,30.0
2024-07-13,59231.06,41.91,69.2,0,0,HOLD,43.9,1.0,1.0,30.0
2024-07-14,60818.77,43.01,66.8,0,0,HOLD,46.8,1.0,1.0,30.0
2024-07-15,64765.55,47.34,56.6,0,0,HOLD,55.8,1.0,1.0,30.0
2024-07-16,65087.61,47.19,57.0,0,0,HOLD,55.4,1.0,1.0,30.0
2024-07-17,64096.64,45.87,60.2,0,1,HOLD,53.4,1.0,1.0,30.0
2024-07-18,63981.43,45.99,59.9,0,0,HOLD,53.6,1.0,1.0,30.0
2024-07-19,66708.49,49.13,52.2,0,0,HOLD,59.8,1.0,1.0,30.0
2024-07-20,67163.86,48.79,53.0,0,0,HOLD,59.2,1.0,1.0,30.0
2024-07-21,68176.98,50.44,48.9,0,0,HOLD,62.9,1.0,1.0,30.0
2024-07-22,67567.71,49.25,51.9,0,0,HOLD,59.9,1.0,1.0,30.0
2024-07-23,65939.83,47.99,55.0,0,0,HOLD,57.3,1.0,1.0,30.0
2024-07-24,65375.53,47.17,57.0,0,0,HOLD,55.1,1.0,1.0,30.0
2024-07-25,65794.0,48.41,54.0,0,0,HOLD,58.4,1.0,1.0,30.0
2024-07-26,67925.17,49.15,52.1,0,0,HOLD,59.7,1.0,1.0,30.0
2024-07-27,67904.55,49.69,50.8,0,0,HOLD,61.2,1.0,1.0,30.0
2024-07-28,68252.75,49.85,50.4,0,0,HOLD,61.7,1.0,1.0,30.0
2024-07-29,66782.78,48.48,53.8,0,0,HOLD,58.6,1.0,1.0,30.0
2024-07-30,66180.04,47.22,56.9,0,0,HOLD,55.3,1.0,1.0,30.0
2024-07-31,64617.83,46.4,58.9,0,0,HOLD,54.2,1.0,1.0,30.0
2024-08-01,65300.21,45.54,61.0,0,1,HOLD,52.5,1.0,1.0,30.0
2024-08-02,61422.3,43.16,66.5,0,1,HOLD,47.3,1.0,1.0,30.0
2024-08-03,60679.28,42.85,67.1,0,1,HOLD,46.4,1.0,1.0,30.0
2024-08-04,58135.89,40.79,71.5,0,1,HOLD,42.3,1.0,1.0,30.0
